"STLA","GM","TM","NSANY","MBGYY","BMWYY","POAHY","TSLA","Dates"
5.06126546859741,20.8517551422119,116.349998474121,6.92999982833862,6.28264760971069,12.9950380325317,3.42388129234314,33.6666679382324,2020-03-24
5.36450815200806,21.2271022796631,121.290000915527,7.05999994277954,6.50352191925049,13.4252853393555,3.58692336082458,35.9500007629395,2020-03-25
5.58111047744751,22.2840118408203,126.339996337891,7.25,6.61804962158203,13.9989471435547,3.80145192146301,35.2106666564941,2020-03-26
5.14068603515625,21.1184482574463,127.23999786377,7.03999996185303,6.11903762817383,13.4013824462891,3.55259847640991,34.2906684875488,2020-03-27
5.03238487243652,21.0591831207275,125.220001220703,7.19000005722046,6.12721729278564,13.5766687393188,3.5182740688324,33.4753341674805,2020-03-30
5.19122648239136,20.5257911682129,119.949996948242,6.69999980926514,6.07813405990601,13.6244735717773,3.50969290733337,34.9333343505859,2020-03-31
4.92408418655396,19.0243835449219,116.709999084473,6.19000005722046,5.5382194519043,12.7799158096313,3.34665107727051,32.1040000915527,2020-04-01
4.91686391830444,17.9674739837646,117.819999694824,6.09999990463257,5.5791220664978,13.0747137069702,3.38097548484802,30.2980003356934,2020-04-02
4.84466314315796,17.8193092346191,115,5.78000020980835,5.41551208496094,12.8197526931763,3.2350959777832,32.0006675720215,2020-04-03
5.23454713821411,19.3108329772949,122.410003662109,6.40999984741211,6.11903762817383,14.1503295898438,3.74138426780701,34.4160003662109,2020-04-06
5.50168895721436,21.0394287109375,121.900001525879,6.46000003814697,6.15175914764404,14.2459402084351,3.80145192146301,36.3633346557617,2020-04-07
5.67497062683105,22.847038269043,123.540000915527,6.59999990463257,6.21720361709595,14.2698421478271,3.9215886592865,36.5893325805664,2020-04-08
5.92767333984375,23.7656631469727,123.410003662109,6.76999998092651,6.68349409103394,14.8913097381592,4.12753629684448,38.2000007629395,2020-04-09
5.81215238571167,22.7285079956055,121.26000213623,6.96999979019165,6.46261978149414,14.5407390594482,4.04172420501709,43.3966674804688,2020-04-13
6.02875471115112,22.6988754272461,124.639999389648,6.96000003814697,6.63441038131714,15.0108222961426,4.14469814300537,47.326000213623,2020-04-14
5.58111047744751,21.3950214385986,122.98999786377,6.67000007629395,6.13539791107178,14.1184606552124,3.90442609786987,48.6553344726562,2020-04-15
5.54501008987427,20.614688873291,121.830001831055,6.44999980926514,6.09449577331543,14.2379732131958,3.85293889045715,49.6806678771973,2020-04-16
5.81215238571167,22.2049903869629,124.610000610352,6.65000009536743,6.47898054122925,15.1781406402588,4.07604885101318,50.259334564209,2020-04-17
